出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150617","11505","1809","中釉","玻璃陶瓷","190866","215794","189000","-11.551757694838596","0.9873015873015873","998951","1006263","-0.726648997329724","-"
"1150617","11505","1810","和成","玻璃陶瓷","389922","370499","417903","5.242389318189793","-6.695572896102684","1792892","1936505","-7.416092393254859","-"
"1150617","11505","1817","凱撒衛","玻璃陶瓷","238415","223250","223294","6.792833146696529","6.771789658477164","1073193","1068412","0.44748655013234595","-"
"1150617","11505","1903","士紙","造紙工業","12333","13487","13315","-8.556387632535033","-7.37514081862561","65008","65568","-0.854075158613958","-"
"1150617","11505","1904","正隆","造紙工業","3847992","3958958","3408714","-2.8029092503633533","12.886912777076633","18229154","17090556","6.662147211594521","-"
"1150617","11505","1905","華紙","造紙工業","1584361","1584513","1537166","-0.009592852819762287","3.070260466338704","7563186","8042764","-5.9628505822127815","-"
"1150617","11505","1906","寶隆","造紙工業","224804","245637","217726","-8.48121414933418","3.2508749529224805","1294513","1336548","-3.145042303007449","-"
"1150617","11505","1907","永豐餘","造紙工業","6501840","6791204","6046328","-4.260864494719935","7.5336964848747865","31257405","30388999","2.857632790076435","-"
"1150617","11505","1909","榮成","造紙工業","4390751","4351139","3896727","0.9103823159866876","12.677921753307327","19501103","18195614","7.174745518343046","-"
"1150617","11505","2002","中鋼","鋼鐵工業","29955286","30891428","29314725","-3.030426434155132","2.185116865329625","140008603","142726644","-1.904368325230151","-"
"1150617","11505","2006","東和鋼鐵","鋼鐵工業","5419143","5390636","5182540","0.5288244281379785","4.565386856637865","24422211","25269944","-3.354708661008509","-"
"1150617","11505","2007","燁興","鋼鐵工業","448127","397408","481371","12.762450680409051","-6.906107763035164","1896125","2590728","-26.811112552147506","-"
"1150617","11505","2008","高興昌","鋼鐵工業","156870","150287","187449","4.380285719989088","-16.31323720051854","657138","837796","-21.563483234582165","-"
"1150617","11505","2009","第一銅","鋼鐵工業","292286","292477","259717","-0.06530428033657347","12.540187973833056","1383832","1135855","21.83174789035572","-"
"1150617","11505","2010","春源","鋼鐵工業","2139816","2142700","2124324","-0.13459653707938582","0.7292672869110361","10711496","9848893","8.758375179829855","-"
"1150617","11505","2012","春雨","鋼鐵工業","663723","700361","794632","-5.231302142752095","-16.47416665827704","3145461","3578189","-12.093491987147688","-"
"1150617","11505","2013","中鋼構","鋼鐵工業","1683483","1856866","1792239","-9.337399683121992","-6.068163900015567","8164268","9007684","-9.363294715933641","-"
"1150617","11505","2014","中鴻","鋼鐵工業","1948459","2029450","1868780","-3.9907856808494913","4.263690750115049","8492040","9883631","-14.079754697438624","-"
"1150617","11505","2015","豐興","鋼鐵工業","2662945","2425948","2903688","9.769253091987132","-8.29093897140464","11493467","13044864","-11.892780177700589","-"
"1150617","11505","2017","官田鋼","鋼鐵工業","235624","253481","240693","-7.044709465403718","-2.1060022518311707","1159236","1209650","-4.167651800107469","-"
"1150617","11505","2020","美亞","鋼鐵工業","308904","408757","343816","-24.428450154982055","-10.154268562254229","1736820","1837585","-5.483555862721997","-"
"1150617","11505","2022","聚亨","鋼鐵工業","849409","1131640","684124","-24.939998586122794","24.16009378416778","5448025","3589068","51.794978529244915","主要係因泰國鋼鐵內需市場回溫及地震影響對有認證之鋼筋需求增加，又受匯率變動影響，致合併營收增長"
"1150617","11505","2023","燁輝","鋼鐵工業","6070225","5990255","6243685","1.3350015984294492","-2.7781670599974215","28374799","31226215","-9.131481353087462","-"
"1150617","11505","2024","志聯","鋼鐵工業","86666","92039","77944","-5.837742696031031","11.190085189366725","412137","422927","-2.5512677128677055","-"
"1150617","11505","2025","千興","鋼鐵工業","237728","200797","35890","18.392207054886278","562.3794928949568","817312","323320","152.7873314363479","本月及本年累計營收較去年同期增加，除鎳價上漲帶動不銹鋼價調漲接單意願提高，另一因素為去年基期較低，造成增加數大幅成長。"
"1150617","11505","2027","大成鋼","鋼鐵工業","11666070","12404843","8185089","-5.95552075910997","42.52832192783732","55288079","43291549","27.71102045805753","-"
"1150617","11505","2028","威致","鋼鐵工業","1015879","598841","811879","69.6408562539973","25.12689698834432","3964984","3891483","1.8887657995679281","-"
"1150617","11505","2029","盛餘","鋼鐵工業","1122093","1242285","1229688","-9.675074560185465","-8.749780432109608","5476162","6244293","-12.301328589161335","-"
"1150617","11505","2030","彰源","鋼鐵工業","1192320","1008239","864541","18.25767501554691","37.913644350007694","4837839","4463074","8.397015151440465","-"
"1150617","11505","2031","新光鋼","鋼鐵工業","1553140","1701791","1244405","-8.734973918653935","24.809848883603006","7844004","8191326","-4.2401193652895754","-"
"1150617","11505","2032","新鋼","鋼鐵工業","287424","313465","223375","-8.307466543314245","28.673307218802464","1384605","1270075","9.017577702104207","-"
"1150617","11505","2033","佳大","鋼鐵工業","57573","63722","58713","-9.649728508207527","-1.9416483572632977","296813","295570","0.42054335690361","-"
"1150617","11505","2034","允強","鋼鐵工業","1149326","1085586","1265734","5.871483235782334","-9.196877068957617","5068460","5959904","-14.957355017798944","-"
"1150617","11505","2038","海光","鋼鐵工業","697855","734047","854228","-4.930474479154604","-18.30576848335573","3369400","4234707","-20.433692342823246","-"
"1150617","11505","2049","上銀","電機機械","2480198","2474152","1935020","0.2443665546821699","28.174282436357245","11333638","9823861","15.368468670312009","-"
"1150617","11505","2059","川湖","電子零組件業","3791303","2595892","1393592","46.05010532025215","172.0525806692346","11837185","6796892","74.15584946766846","新產品開始出貨，導致年對年營收增幅較大。"
"1150617","11505","2062","橋椿","居家生活","594567","620113","525264","-4.119571755470374","13.193936763227635","2844369","2552462","11.436291705811879","-"
"1150617","11505","2069","運錩","鋼鐵工業","916906","858279","828591","6.830762490984866","10.658455136490742","4078048","4503450","-9.446135740376823","-"
"1150617","11505","2072","世紀風電","綠能環保","1542251","1637460","851666","-5.81443210826524","81.08636484255565","7127915","4561980","56.24608174520713","本月營收較去年本月增加，主要係因本月承接工程案件依進度認列收入較高所致"
"1150617","11505","2101","南港","橡膠工業","2151553","2058841","831526","4.50311607355789","158.74753164663522","9634143","3721675","158.86577952131768","本公告係屬自結數，如與公告財報有所差異請以財報為準，另115.5月營建收入15億/累積營建收入66億元。"
"1150617","11505","2102","泰豐","橡膠工業","16436","13161","20656","24.884127345946357","-20.429899302865994","70721","115293","-38.65976251810604","-"
"1150617","11505","2103","台橡","橡膠工業","4060755","3907129","3054069","3.931940818949157","32.962123645536494","18298749","16714864","9.475907192544312","-"
"1150617","11505","2104","國際中橡","橡膠工業","963845","1409917","1393335","-31.638174445729785","-30.82460427678914","5887100","7243748","-18.72853666361668","以上營收不包含停業部門營收:115年5月0仟元暨114年5月0仟元；115年1~5月0仟元暨114年1~5月71仟元。"
"1150617","11505","2105","正新","橡膠工業","7820448","8639892","7725964","-9.484424110856942","1.2229412407306066","39808418","38658890","2.9735152768224853","無。"
"1150617","11505","2106","建大","橡膠工業","3029537","3379609","3097890","-10.358358023073084","-2.2064372847325116","15098911","15002214","0.6445515308607116","-"
"1150617","11505","2107","厚生","橡膠工業","108467","107022","101747","1.3501896806264133","6.6046173351548445","542993","597777","-9.164621589656344","-"
"1150617","11505","2108","南帝","橡膠工業","1084546","1309892","935562","-17.203403028646637","15.924545887926188","4990122","4096062","21.82730632495309","-"
"1150617","11505","2109","華豐","橡膠工業","434108","408821","417863","6.185347621575213","3.8876378143075603","1931215","1999855","-3.432248838040758","-"
"1150617","11505","2114","鑫永銓","橡膠工業","140873","140110","131374","0.5445721219042181","7.230502230273874","669345","617725","8.356469302683232","-"
"1150617","11505","2115","六暉-KY","汽車工業","311583","337194","235216","-7.595330877773626","32.46675396231549","1444540","1329888","8.621177121682427","-"
"1150617","11505","2201","裕隆","汽車工業","5720734","5824010","5895016","-1.7732799222528808","-2.9564296347965806","28593405","29370017","-2.644234084032025","-"
"1150617","11505","2204","中華","汽車工業","2779423","2819361","2624182","-1.4165621217006266","5.915786328844569","15014829","13548909","10.819468932886036","-"
"1150617","11505","2206","三陽工業","汽車工業","5235734","5248208","5583666","-0.23768112849185855","-6.23124663975245","25496755","26436124","-3.55335373672782","-"
"1150617","11505","2207","和泰車","汽車工業","27815281","30160251","24540649","-7.775034763470636","13.343705783820143","128596503","119839933","7.306888264031323","-"
"1150617","11505","2208","台船","航運業","1410191","1937449","7796751","-27.2140324725967","-81.91309431325946","8099103","12541170","-35.41987709280713","單月營收變動主係造艦業務營收減少所致。"
"1150617","11505","2211","長榮鋼","鋼鐵工業","1404443","1295218","1123346","8.43294333463556","25.023189649493567","6031039","6400253","-5.768740704469026","-"
"1150617","11505","2227","裕日車","汽車工業","1088227","1232355","1231684","-11.695331296582559","-11.64722445042722","5479762","6962341","-21.294260077178063","-"
"1150617","11505","2228","劍麟","汽車工業","401997","408229","393976","-1.5265941420134288","2.0359108169025526","2033160","2119184","-4.059298295947874","營業收入係以合併營業收入申報"
"1150617","11505","2231","為升","汽車工業","218181","273665","287359","-20.27442310854512","-24.07371963293302","1251201","1421596","-11.986176100664323","-"
"1150617","11505","2233","宇隆","汽車工業","300095","297582","297244","0.8444731200139793","0.9591446757545989","1410854","1450688","-2.745869546036088","-"
